"PlayerName","playerid","Date","Team","Opp","season","Age","BatOrder","Pos","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","GB","FB","LD","IFFB","Pitches","Balls","Strikes","IFH","BU","BUH","BB%","K%","BB/K","OBP","SLG","OPS","ISO","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","wOBA","wRAA","wRC","Spd","wRC+","wBSR","WPA","-WPA","+WPA","RE24","REW","pLI","phLI","PH","WPA/LI","Clutch","FB%1","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","XX%","wFB","wSL","wCT","wCB","wCH","wSF","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","pfxFA%","pfxFC%","pfxFS%","pfxSI%","pfxSL%","pfxCU%","pfxKC%","pfxCH%","pfxvFA","pfxvFC","pfxvFS","pfxvSI","pfxvSL","pfxvCU","pfxvKC","pfxvCH","pfxFA-X","pfxFC-X","pfxFS-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxKC-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxFS-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxKC-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwFS","pfxwSI","pfxwSL","pfxwCU","pfxwKC","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwFS/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxwKC/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCS%","piCU%","piFA%","piFC%","piFS%","piSI%","piSL%","piXX%","pivCH","pivCS","pivCU","pivFA","pivFC","pivFS","pivSI","pivSL","pivXX","piCH-X","piCS-X","piCU-X","piFA-X","piFC-X","piFS-X","piSI-X","piSL-X","piXX-X","piCH-Z","piCS-Z","piCU-Z","piFA-Z","piFC-Z","piFS-Z","piSI-Z","piSL-Z","piXX-Z","piwCH","piwCS","piwCU","piwFA","piwFC","piwFS","piwSI","piwSL","piwXX","piwCH/C","piwCS/C","piwCU/C","piwFA/C","piwFC/C","piwFS/C","piwSI/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Aaron Judge",15640,"2021-06-19","NYY","OAK",2021,29,"2","RF",1,5,5,2,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0.4,2,0,2,0,21,7,14,0,0,0,0,0.2,0,0.4,0.4,0.8,0,0.5,2,0.5,0.5,0,0,0,0,0,0.351622128486633,0.153874443917535,0.759153390376828,2.64285714,126.045031921952,-0.00684504257515073,0.129379957914352,-0.0509900152683258,0.180369973182678,0.805000007152557,0.0807017534971237,1.08449995517731,NA,0,0.0312776118516922,0.0880215705011552,0.66666667,91.71428571,0.04761905,74,NA,NA,0.19047619,75,0.0952381,83,NA,NA,NA,0.112350955605507,-0.059603463858366,NA,0.191329598426819,-0.113930583000183,NA,0.802506825753621,-5.9603463858366,NA,4.78323996067047,-5.69652915000916,NA,0.5,0.66666667,0.57142857,0.5,0.66666667,0.58333333,0.42857143,0.8,0.23809524,1,2,1,1,2,1,4,0.25,0.5,0.25,0.25,0.5,0.25,0.23809524,NA,NA,0.42857143,0.04761905,0.19047619,NA,0.0952381,92.8799987792969,NA,NA,90.8555569118924,73.9000015258789,75.0500030517578,NA,83.0500030517578,-4.79599990844727,NA,NA,-9.79666646321615,7.98999977111816,6.79749965667725,NA,-11.7649993896484,8.4879997253418,NA,NA,5.19999991522895,-1.25,-8.36999988555908,NA,5.13499975204468,0.121971633285284,NA,NA,-0.0109411776065826,-0.0592817366123199,0.189851962029934,NA,-0.113286450505257,2.43943266570568,NA,NA,-0.12156864007314,-5.92817366123199,4.74629905074835,NA,-5.66432252526283,0.4,0.72727273,0.57142857,0.5,0.625,0.58333333,0.52380952,23.5,0.0952381,NA,0.19047619,0.23809524,NA,NA,0.42857143,0.04761905,NA,83.2482528686523,NA,75.269775390625,93.0942993164062,NA,NA,91.0694444444444,74.1214981079102,NA,-11.3775997161865,NA,7.11285257339478,-4.09303398132324,NA,NA,-9.36812082926432,8.69464015960693,NA,3.48312520980835,NA,-10.0799770355225,7.51723022460938,NA,NA,3.94917890760634,-2.60130000114441,NA,-0.113286450505257,NA,0.189851962029934,0.121971633285284,NA,NA,-0.0109411776065826,-0.0592817366123199,NA,-5.66432252526283,NA,4.74629905074835,2.43943266570568,NA,NA,-0.12156864007314,-5.92817366123199,NA,0.33333333,0.88888889,0.57142857,0.5,0.625,0.58333333,0.42857143,4,93.2141647338867,-3.15486311912537,0,0,109.934,2,0.5,"2021-06-19",0
"Aaron Judge",15640,"2021-06-18","NYY","OAK",2021,29,"2","RF-CF",1,4,4,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.25,0,1,0,0,22,7,15,0,0,0,0,0.75,0,0.25,0.25,0.5,0,1,0,0,0,1,0,0,0,0,0.219763830304146,-0.313287125951199,0.170936031216236,0.14285714,36.9385209118479,-0.00342252128757536,0.0150900185108185,-0.046049989759922,0.0611400082707405,0.0390000194311142,0.00390977691859007,0.920400023460388,NA,0,-0.025152126327157,0.041547191653302,0.5,94.54545455,0.31818182,85.28571429,NA,NA,NA,NA,0.18181818,85.25,NA,NA,NA,-0.295931190252304,-0.02415906265378,NA,NA,-0.0295254178345203,NA,-2.69028354774822,-0.345129466482571,NA,NA,-0.738135445863008,NA,0.16666667,0.8,0.45454545,0.5,0.875,0.8,0.45454545,0.75,0.09090909,0,0,1,1,0,0,1,0,0,1,1,0,0,0.40909091,NA,NA,0.09090909,0.31818182,NA,NA,0.18181818,94.1555582682292,NA,NA,96.1500015258789,85.4285714285714,NA,NA,85.25,-4.08222240871853,NA,NA,11.0749998092651,-1.58857141222273,NA,NA,-0.992500066757202,8.72000037299262,NA,NA,4.71000003814697,2.04714284624372,NA,NA,2.40249991416931,-0.235572434961796,NA,NA,-0.0592817366123199,-0.0242788828909397,NA,NA,-0.0295598804950714,-2.61747149957551,NA,NA,-2.964086830616,-0.346841184156282,NA,NA,-0.738997012376785,0.11111111,0.69230769,0.45454545,0,0.88888889,0.8,0.59090909,24.44444444,0.18181818,NA,NA,0.40909091,NA,NA,0.09090909,0.31818182,NA,85.3210754394531,NA,NA,94.2361789279514,NA,NA,96.1917495727539,85.5047694614955,NA,-0.776084899902344,NA,NA,-3.59051344129774,NA,NA,10.2464151382446,-1.28789193289621,NA,0.940270304679871,NA,NA,7.56225925021701,NA,NA,3.7606999874115,0.543667486735753,NA,-0.0295598804950714,NA,NA,-0.235572434961796,NA,NA,-0.0592817366123199,-0.0242788828909397,NA,-0.738997012376785,NA,NA,-2.61747149957551,NA,NA,-2.964086830616,-0.346841184156282,NA,0.11111111,0.69230769,0.45454545,0,0.88888889,0.8,0.59090909,1,65.4727783203125,42.6649131774902,0,0,65.4728,0,0,"2021-06-18",0
"Aaron Judge",15640,"2021-06-17","NYY","@TOR",2021,29,"2","RF",1,4,5,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.25,2,0,0,0,21,11,10,1,0,0,0.2,0.4,0.5,0.4,0.25,0.65,0,0.5,2,0,1,0,0,0,0.5,0,0.314154374599457,-0.00112555410984202,0.604153392349451,0.14285714,100.725269189606,-0.00684504257515073,-0.0522639974951744,-0.111992001533508,0.0597280040383339,-0.669000029563904,-0.0631728172302246,1.1217600107193,NA,0,-0.0191654060035944,-0.0274256624921184,0.76190476,95.25,0.14285714,82.66666667,NA,NA,0.04761905,86,0.04761905,88,NA,NA,NA,0.242506206035614,-0.350456714630127,NA,0.0361063815653324,0.0926673635840416,NA,1.51566378772259,-11.6818904876709,NA,3.61063815653324,9.26673635840416,NA,0.3125,0.6,0.38095238,0.6,0.66666667,0.625,0.23809524,0.4,0.14285714,2,0,0,1,1,0,2,1,0,0,0.5,0.5,0,0.28571429,NA,NA,0.47619048,0.19047619,NA,NA,0.04761905,94.5999959309896,NA,NA,95.4900024414062,83.2750015258789,NA,NA,88.3000030517578,-4.02833334604899,NA,NA,-9.54499969482422,3.59999990463257,NA,NA,-6.82999992370605,8.29500007629395,NA,NA,5.9810001373291,1.25,NA,NA,5.34000015258789,-0.168983332812786,NA,NA,0.407956603914499,-0.312492866069078,NA,NA,0.0918394774198532,-2.8163888802131,NA,NA,4.07956603914499,-7.81232165172696,NA,NA,9.18394774198532,0.23076923,0.625,0.38095238,0.66666667,0.6,0.625,0.38095238,25.8,0.04761905,NA,0.04761905,0.28571429,NA,NA,0.47619048,0.14285714,NA,87.7519989013672,NA,85.6635971069336,94.0433858235677,NA,NA,94.9275634765625,81.7562967936198,NA,-6.99736022949219,NA,2.92676997184753,-3.53423182169596,NA,NA,-9.52872619628906,5.22988319396973,NA,3.39100003242493,NA,0.681218981742859,7.87652524312337,NA,NA,4.85114402770996,0.00715915858745575,NA,0.0918394774198532,NA,0.0358473882079124,-0.168983332812786,NA,NA,0.407956603914499,-0.348340254276991,NA,9.18394774198532,NA,3.58473882079124,-2.8163888802131,NA,NA,4.07956603914499,-11.611341809233,NA,0.23076923,0.625,0.38095238,0.66666667,0.6,0.625,0.38095238,2,91.9877166748047,-30.3579540252686,0,0,104.893,1,0.5,"2021-06-17",0
"Aaron Judge",15640,"2021-06-16","NYY","@TOR",2021,29,"2","RF",1,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25,1,0,1,0,19,9,10,0,0,0,0,0.5,0,0.25,0.25,0.5,0,0.5,1,0.5,0.5,0,0,0,0,0,0.219763830304146,-0.313287125951199,0.170936031216236,0.14285714,36.9385209118479,-0.00342252128757536,-0.0338679850101471,-0.0861159935593605,0.0522480085492134,-0.0769999623298645,-0.00727100670337677,1.13810002803802,NA,0,-0.0437687709927559,0.0140104156849784,0.47368421,93.11111111,0.05263158,87,0.10526316,91,0.15789474,80,0.21052632,83,NA,NA,NA,0.463729292154312,-0.0663621425628662,0.0167213156819344,-0.302603483200073,-0.406426221132278,NA,5.15254769060347,-6.63621425628662,0.836065784096718,-10.0867827733358,-10.160655528307,NA,0.1,0.77777778,0.42105263,0,0.71428571,0.625,0.47368421,NA,0.15789474,2,0,0,0,2,0,2,1,0,0,0,1,0,0.47368421,0.10526316,NA,NA,0.05263158,0.10526316,0.05263158,0.21052632,92.8999972873264,91.0999984741211,NA,NA,87.1999969482422,81,77.6999969482422,83.0999984741211,-2.62444432576497,0.899999976158142,NA,NA,1.45000004768372,6.16499996185303,3.92000007629395,-4.62750005722046,10.586666531033,4.53499984741211,NA,NA,4.19999980926514,-6.30999994277954,-6.03000020980835,7.15999984741211,0.460594799369574,0.0163597166538239,NA,NA,-0.0660248249769211,-0.252380132675171,-0.0484484992921352,-0.404232531785965,5.11771999299526,0.817985832691193,NA,NA,-6.60248249769211,-12.6190066337585,-4.84484992921352,-10.1058132946491,0.09090909,0.875,0.42105263,0,0.71428571,0.625,0.42105263,23.2,0.21052632,NA,0.15789474,0.47368421,0.10526316,NA,NA,0.05263158,NA,82.5134735107422,NA,79.3703308105469,92.3629760742188,90.5552978515625,NA,NA,86.6547012329102,NA,-4.54736995697021,NA,5.96313349405925,-2.43771107991536,1.50685453414917,NA,NA,1.84918999671936,NA,5.99564981460571,NA,-7.72897020975749,9.57050493028429,3.55241012573242,NA,NA,2.65423989295959,NA,-0.404232531785965,NA,-0.300828631967306,0.460594799369574,0.0163597166538239,NA,NA,-0.0660248249769211,NA,-10.1058132946491,NA,-10.0276210655769,5.11771999299526,0.817985832691193,NA,NA,-6.60248249769211,NA,0.1,0.77777778,0.42105263,0,0.71428571,0.625,0.47368421,2,96.2081298828125,0.2619948387146,1,0.5,119.035,1,0.5,"2021-06-16",0
"Aaron Judge",15640,"2021-06-15","NYY","@TOR",2021,29,"2","RF",1,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,22,5,17,0,0,0,0,0.6,0,0,0,0,0,0,1,0,0.5,0.5,0,0,0,0,0,-1.30074782636655,-0.695468879907261,0.14285714,-100,0,-0.227075964212418,-0.227075964212418,0,-1.92299997806549,-0.181586399674416,1.46408009529114,NA,0,-0.148622885346413,-0.00647516218715669,0.40909091,93.55555556,0.13636364,86.66666667,NA,NA,0.36363636,81.5,0.09090909,79.5,NA,NA,NA,-0.635775923728943,-0.24172580242157,NA,-0.368672072887421,-0.0234970822930336,NA,-7.06417693032159,-8.05752674738566,NA,-4.60840091109276,-1.17485411465168,NA,0.45454545,0.81818182,0.63636364,0.2,0.77777778,0.57142857,0.5,0.8,0.27272727,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,0.40909091,0.09090909,NA,NA,0.27272727,0.13636364,NA,0.09090909,93.5444471571181,84.6999969482422,NA,NA,85.3166707356771,76.5666656494141,NA,79.6500015258789,2.99333318074544,-1.08500003814697,NA,NA,4.36166667938232,-4.66333325703939,NA,8.82499980926514,8.38333299424913,3.14000010490417,NA,NA,-0.951666673024495,-7.45000012715658,NA,1.95500004291534,-0.632411386817694,-0.0660248249769211,NA,NA,-0.379535567015409,-0.18288416787982,NA,-0.0234343484044075,-7.02679318686326,-3.30124124884605,NA,NA,-6.32559278359016,-6.09613892932733,NA,-1.17171742022038,0.44444444,0.76923077,0.63636364,0,0.8,0.57142857,0.59090909,28.25,0.09090909,NA,0.36363636,0.40909091,0.09090909,NA,NA,0.04545455,NA,78.8820953369141,NA,80.6871337890625,92.780754937066,83.934700012207,NA,NA,88.9837036132812,NA,8.627610206604,NA,1.82485747337341,2.92036501566569,-1.69648003578186,NA,NA,2.30743002891541,NA,0.859878480434418,NA,-5.01477289199829,7.4776365492079,2.02571988105774,NA,NA,-4.48770999908447,NA,-0.0234343484044075,NA,-0.398612938821316,-0.632411386817694,-0.0660248249769211,NA,NA,-0.163806796073914,NA,-1.17171742022038,NA,-4.98266173526645,-7.02679318686326,-3.30124124884605,NA,NA,-16.3806796073914,NA,0.4,0.83333333,0.63636364,0,0.8,0.57142857,0.54545455,2,103.832763671875,13.1836462020874,0,0,113.927,1,0.5,"2021-06-15",0
"Aaron Judge",15640,"2021-06-12","NYY","@PHI",2021,29,"2","RF",1,5,5,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0.2,1,1,0,0,21,8,13,0,0,0,0,0.6,0,0.2,0.2,0.4,0,0.5,1,0,0.5,0.5,0,0,0,0,0.175811064243317,-0.57343669122451,0.0318422552347836,2.64285714,7.23635057514649,-0.00342252128757536,-0.149502009153366,-0.173761993646622,0.0242599789053202,-1.09200000762939,-0.108819134533405,1.26979994773865,NA,0,-0.0692311674356461,-0.0485054960597417,0.23809524,93,0.14285714,85.33333333,NA,NA,NA,NA,0.42857143,88.22222222,0.19047619,84.75,NA,-0.323567241430283,-0.447824895381927,NA,NA,0.409580230712891,-0.276344269514084,-6.47134482860565,-14.9274965127309,NA,NA,4.55089145236545,-6.9086067378521,0.3125,1,0.47619048,0.6,0.6,0.6,0.23809524,0.8,0.19047619,1,0,1,1,0,1,2,0.5,0,0.5,0.5,0,0.5,0.14285714,NA,0.19047619,0.0952381,0.14285714,NA,NA,0.42857143,93.4333292643229,NA,84.4499969482422,92.8500061035156,85.3333333333333,NA,NA,88.0888875325521,-0.313333173592885,NA,-6.05499982833862,8.99499988555908,2.86333338419596,NA,NA,-0.96999994913737,8.63333320617676,NA,0.269999980926514,3.24499988555908,0.830000003178914,NA,NA,4.58555560641819,-0.191637124866247,NA,-0.275010511279106,-0.114473324269056,-0.445045948028564,NA,NA,0.40631165355444,-6.38790416220824,NA,-6.87526278197765,-5.72366621345282,-14.8348649342855,NA,NA,4.51457392838266,0.16666667,0.88888889,0.47619048,0.5,0.625,0.6,0.42857143,26.75,0.42857143,NA,NA,0.14285714,NA,0.19047619,0.0952381,0.14285714,NA,88.1791178385417,NA,NA,93.5364379882812,NA,84.5551986694336,92.9364471435547,85.4470011393229,NA,-1.30836550394694,NA,NA,-0.647765398025513,NA,-5.96319246292114,8.29284000396729,2.84450340270996,NA,3.24404546949599,NA,NA,7.69715627034505,NA,-1.16673600673676,2.00915503501892,-0.244286676247915,NA,0.40631165355444,NA,NA,-0.191637124866247,NA,-0.275010511279106,-0.114473324269056,-0.445045948028564,NA,4.51457392838266,NA,NA,-6.38790416220824,NA,-6.87526278197765,-5.72366621345282,-14.8348649342855,NA,0.16666667,0.88888889,0.47619048,0.5,0.625,0.6,0.42857143,2,90.5614471435547,32.6547584533691,0,0,104.907,1,0.5,"2021-06-12",0
"Aaron Judge",15640,"2021-06-10","NYY","@MIN",2021,29,"2","CF-RF",1,5,5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.2,1,1,2,0,11,3,8,0,0,0,0,0.2,0,0.2,0.2,0.4,0,0.25,1,0.5,0.25,0.25,0,0,0,0,0.175811064243317,-0.57343669122451,0.0318422552347836,2.64285714,7.23635057514649,-0.00342252128757536,-0.045156043022871,-0.0695560202002525,0.0243999790400267,-0.967000067234039,-0.0959325432777405,0.683600008487701,NA,0,-0.061989925801754,-0.00406630951452075,0.36363636,92,0.27272727,85.33333333,NA,NA,0.09090909,83,NA,NA,0.27272727,91,NA,0.158333539962769,-0.17671337723732,NA,-0.341171503067017,NA,-0.312450647354126,3.95833849906921,-5.89044590791067,NA,-34.1171503067017,NA,-10.4150215784709,0.4,0.83333333,0.63636364,0.5,1,0.85714286,0.54545455,0.4,0.09090909,2,1,1,0,3,1,4,0.5,0.25,0.25,0,0.75,0.25,0.27272727,NA,NA,0.09090909,0.27272727,NA,0.09090909,0.27272727,92.3333333333333,NA,NA,90.5999984741211,85.4000040690104,NA,83.0999984741211,90.7000020345052,4.93999989827474,NA,NA,9.10000038146973,-1.70333337783813,NA,2.36999988555908,-8.52666664123535,9.46333312988281,NA,NA,3.59999990463257,2.30000003178914,NA,-3.98000001907349,3.61666679382324,-0.319936189800501,NA,NA,0.429707020521164,-0.223039194941521,NA,-0.339538007974625,-0.310857903212309,-10.6645396600167,NA,NA,42.9707020521164,-7.43463983138402,NA,-33.9538007974625,-10.361930107077,0.5,0.66666667,0.63636364,1,0.83333333,0.85714286,0.81818182,22.83333333,0.27272727,NA,0.09090909,0.27272727,NA,NA,0.09090909,0.27272727,NA,90.6151733398438,NA,82.9951019287109,92.206298828125,NA,NA,90.4412002563477,85.2763977050781,NA,-8.65858332316081,NA,3.20616006851196,4.2699031829834,NA,NA,8.70788955688477,-2.01222324371338,NA,2.65511671702067,NA,-5.35304021835327,8.59674326578776,NA,NA,2.4438099861145,1.27420965830485,NA,-0.310857903212309,NA,-0.339538007974625,-0.319936189800501,NA,NA,0.429707020521164,-0.223039194941521,NA,-10.361930107077,NA,-33.9538007974625,-10.6645396600167,NA,NA,42.9707020521164,-7.43463983138402,NA,0.33333333,0.75,0.63636364,1,0.83333333,0.85714286,0.72727273,4,93.836181640625,14.0904407501221,0,0,101.367,2,0.5,"2021-06-10",0
"Aaron Judge",15640,"2021-06-09","NYY","@MIN",2021,29,"2","RF",1,4,4,2,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0.5,2,2,0,0,9,1,8,0,0,0,0,0,0,0.5,1.5,2,1,0.333333333,1,0,0.5,0.5,0,0.5,0,0,0.812041282653809,1.64686248370613,2.13108564087357,2.64285714,437.184679525178,0,0.138579979538918,-0.00676000257954001,0.145339980721474,1.35000002384186,0.133928567171097,0.394899994134903,NA,0,0.17034512758255,0.180579110445108,0.44444444,92.25,0.44444444,84.5,NA,NA,0.11111111,78,NA,NA,NA,NA,NA,0.557229995727539,1.34621512889862,NA,-0.180292710661888,NA,NA,13.9307498931885,33.6553782224655,NA,-18.0292710661888,NA,NA,0.66666667,0.83333333,0.77777778,0,1,0.71428571,0.66666667,0.75,0.22222222,3,1,0,0,2,2,4,0.75,0.25,0,0,0.5,0.5,NA,NA,NA,0.44444444,0.44444444,0.11111111,NA,NA,NA,NA,NA,91.9749984741211,84.5500030517578,78.1999969482422,NA,NA,NA,NA,NA,-8.50500011444092,1.38999998569489,3.6800000667572,NA,NA,NA,NA,NA,0.487500011920929,-0.120000004768372,-7.96000003814697,NA,NA,NA,NA,NA,0.555536963045597,1.34569211676717,-0.179311275482178,NA,NA,NA,NA,NA,13.8884240761399,33.6423029191792,-17.9311275482178,NA,NA,0.66666667,0.83333333,0.77777778,0,1,0.71428571,0.66666667,16.8,NA,NA,0.11111111,NA,NA,NA,0.44444444,0.44444444,NA,NA,NA,78.0351028442383,NA,NA,NA,91.8475799560547,84.4125289916992,NA,NA,NA,3.81263995170593,NA,NA,NA,-8.13106727600098,2.01622605323792,NA,NA,NA,-9.64046955108643,NA,NA,NA,-0.71110862493515,-1.22917401790619,NA,NA,NA,-0.179311275482178,NA,NA,NA,0.555536963045597,1.34569211676717,NA,NA,NA,-17.9311275482178,NA,NA,NA,13.8884240761399,33.6423029191792,NA,0.66666667,0.83333333,0.77777778,0,1,0.71428571,0.66666667,4,94.0252151489258,0.088814377784729,2,0.5,106.56,3,0.75,"2021-06-09",0
"Aaron Judge",15640,"2021-06-08","NYY","@MIN",2021,29,"2","RF",1,4,5,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,2,0,1,0,30,10,20,1,0,0,0.2,0.2,1,0.2,0,0.2,0,0,2,0.333333333,0.666666666,0,0,0,0.5,0,0.13834331035614,-0.728436689251887,-0.123157742792593,0.14285714,-18.0834121571999,-0.00342252128757536,0.078695997595787,-0.108024016022682,0.186720013618469,0.781000018119812,0.0774801596999168,1.86176002025604,NA,0,-0.0180528648197651,0.0603225433710126,0.26666667,93,0.66666667,82.9,NA,NA,NA,NA,0.06666667,87.5,NA,NA,NA,-0.271297574043274,0.637669742107391,NA,NA,-0.0926458090543747,NA,-3.39121967554092,3.18834871053696,NA,NA,-4.63229045271873,NA,0.42105263,0.81818182,0.56666667,0.75,0.66666667,0.70588235,0.36666667,0.6,0.16666667,1,1,1,0,2,1,3,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,0.26666667,NA,NA,NA,0.66666667,NA,NA,0.06666667,92.9499969482422,NA,NA,NA,82.7799987792969,NA,NA,87.5500030517578,-2.7574999332428,NA,NA,NA,-1.81749992370605,NA,NA,-8.49499988555908,8.54874992370605,NA,NA,NA,1.16750001907349,NA,NA,5.59999990463257,-0.318337619304657,NA,NA,NA,-0.408595640212297,NA,NA,-0.0921638160943985,-3.97922024130821,NA,NA,NA,-2.04297820106149,NA,NA,-4.60819080471992,0.41176471,0.76923077,0.56666667,0.71428571,0.7,0.70588235,0.43333333,28.625,0.06666667,NA,NA,0.26666667,NA,NA,NA,0.66666667,NA,87.3921508789062,NA,NA,92.8064651489258,NA,NA,NA,82.6530517578125,NA,-8.23822021484375,NA,NA,-2.11223292350769,NA,NA,NA,-1.57197303771973,NA,4.04887008666992,NA,NA,7.37673473358154,NA,NA,NA,-0.448779916763306,NA,-0.0921638160943985,NA,NA,-0.318337619304657,NA,NA,NA,-0.408595640212297,NA,-4.60819080471992,NA,NA,-3.97922024130821,NA,NA,NA,-2.04297820106149,NA,0.47058824,0.69230769,0.56666667,0.75,0.66666667,0.70588235,0.43333333,3,103.708475748698,-6.8657595316569,1,0.33333333,107.956,3,1,"2021-06-08",0
"Aaron Judge",15640,"2021-06-06","NYY","BOS",2021,29,"2","DH",1,3,5,2,2,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0.666666666,2,0,1,0,14,8,6,0,0,0,0.4,0,2,0.8,0.666666666,1.466666666,0,0.666666666,2,0.333333333,0.666666666,0,0,0,0,0,0.628308749198914,1.29849671814687,1.90377566460616,2.64285714,313.02286915087,-0.0136900851503015,0.22579000890255,0,0.22579000890255,1.22199988365173,0.122506253421307,1.57780003547668,NA,0,0.159131303429604,-0.0160269785305779,0.5,96.14285714,0.42857143,83.83333333,NA,NA,0.07142857,86,NA,NA,NA,NA,NA,1.02072358131409,0.130287528038025,NA,0.0981805548071861,NA,NA,14.5817654473441,2.17145880063375,NA,9.81805548071861,NA,NA,0,1,0.42857143,NA,1,1,0.42857143,0.6,0,1,2,0,0,1,2,3,0.33333333,0.66666667,0,0,0.33333333,0.66666667,0.35714286,NA,NA,0.14285714,0.42857143,NA,0.07142857,NA,96.1599975585937,NA,NA,95.3000030517578,83.6000010172526,NA,86.3000030517578,NA,-4.46199989318848,NA,NA,-10.6800003051758,7.34499994913737,NA,2.0699999332428,NA,7.93199996948242,NA,NA,4.60000038146973,-0.291666666666667,NA,-5.71999979019165,NA,0.650443933904171,NA,NA,0.361657127737999,0.128732617944479,NA,0.0972082614898682,NA,13.0088786780834,NA,NA,18.0828563868999,2.14554363240798,NA,9.72082614898682,NA,0,1,0.42857143,NA,1,1,0.42857143,24.44444444,NA,NA,0.07142857,0.35714286,NA,NA,0.14285714,0.42857143,NA,NA,NA,86.2891998291016,96.1890991210937,NA,NA,95.3319473266602,83.6133524576823,NA,NA,NA,2.09686994552612,-3.83123779296875,NA,NA,-9.73519992828369,8.16153335571289,NA,NA,NA,-6.82578992843628,6.72176971435547,NA,NA,2.89557003974915,-1.74937041600545,NA,NA,NA,0.0972082614898682,0.650443933904171,NA,NA,0.361657127737999,0.128732617944479,NA,NA,NA,9.72082614898682,13.0088786780834,NA,NA,18.0828563868999,2.14554363240798,NA,0,1,0.42857143,NA,1,1,0.42857143,3,102.161458333333,3.93856048583984,1,0.33333333,115.47,2,0.66666667,"2021-06-06",0
