"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher_1","fielder_2_1","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SL",2022-07-05,89.3,-2.05,5.98,"Judge, Aaron",592450,640444,"","ball",NA,NA,NA,NA,14,"Aaron Judge grounds into a double play, second baseman Josh VanMeter to shortstop Oneil Cruz to first baseman Yoshi Tsutsugo.   DJ LeMahieu out at 2nd.    Aaron Judge out at 1st.","R","R","R","PIT","NYY","B",NA,"",0,2,2022,0.39,0.06,0.83,1.38,NA,643396,518934,1,7,"Top",NA,NA,NA,NA,605421,NA,NA,6.28974209656144,-130.105455223551,-5.59487852092346,3.38499593425583,22.3746987541889,-30.6490988737837,4.12,1.96,NA,NA,NA,90.3,2784,6.4,662329,640444,605421,660294,642165,663647,665833,669261,668804,592325,54.07,NA,NA,NA,NA,NA,NA,NA,55,3,"Slider",5,1,1,5,1,5,1,5,"Standard","Standard",108,0,0.03
"SL",2022-07-05,90.3,-2.09,6.01,"Judge, Aaron",592450,640444,"","called_strike",NA,NA,NA,NA,9,"Aaron Judge grounds into a double play, second baseman Josh VanMeter to shortstop Oneil Cruz to first baseman Yoshi Tsutsugo.   DJ LeMahieu out at 2nd.    Aaron Judge out at 1st.","R","R","R","PIT","NYY","S",NA,"",0,1,2022,0.39,0.18,0.67,2.47,NA,643396,518934,1,7,"Top",NA,NA,NA,NA,605421,NA,NA,6.07593388356329,-131.536842528799,-3.34046231509604,3.49327094239407,23.8509887885802,-29.6598153247192,4.13,2.02,NA,NA,NA,91.2,2893,6.4,662329,640444,605421,660294,642165,663647,665833,669261,668804,592325,54.07,NA,NA,NA,NA,NA,NA,NA,55,2,"Slider",5,1,1,5,1,5,1,5,"Infield shift","Standard",99,0,-0.094
"SI",2022-07-05,95.2,-1.89,6.1,"Judge, Aaron",592450,640444,"","called_strike",NA,NA,NA,NA,13,"Aaron Judge grounds into a double play, second baseman Josh VanMeter to shortstop Oneil Cruz to first baseman Yoshi Tsutsugo.   DJ LeMahieu out at 2nd.    Aaron Judge out at 1st.","R","R","R","PIT","NYY","S",NA,"",0,0,2022,-0.98,1.01,-0.83,2.14,NA,643396,518934,1,7,"Top",NA,NA,NA,NA,605421,NA,NA,4.96454051663038,-138.532765695737,-7.12735958523367,-13.6403663090852,25.71609725826,-17.7839788867542,4.16,1.97,NA,NA,NA,96.2,2216,6.5,662329,640444,605421,660294,642165,663647,665833,669261,668804,592325,54.02,NA,NA,NA,NA,NA,NA,NA,55,1,"Sinker",5,1,1,5,1,5,1,5,"Infield shift","Standard",202,0,-0.081
"CU",2022-07-05,78,-2.26,5.81,"Judge, Aaron",592450,670280,"strikeout","called_strike",NA,NA,NA,NA,3,"Aaron Judge called out on strikes.","R","R","R","PIT","NYY","S",2,"",2,2,2022,0.76,-0.97,0.78,3.49,NA,NA,518934,2,9,"Top",NA,NA,NA,NA,605421,NA,NA,5.1367197574343,-113.469820153599,3.6880080741946,5.54569251392763,21.3498059237053,-41.4367089595575,3.95,1.92,NA,NA,NA,77.9,2455,6.3,662329,670280,605421,656308,660636,663647,665833,669261,668804,592325,54.24,NA,NA,0,1,0,0,NA,71,5,"Curveball",5,2,2,5,2,5,2,5,"Standard","Standard",39,0.011,-0.188
"FF",2022-07-05,96.4,-2.19,5.98,"Judge, Aaron",592450,670280,"","ball",NA,NA,NA,NA,11,"Aaron Judge called out on strikes.","R","R","R","PIT","NYY","B",NA,"",1,2,2022,-0.85,1.4,-0.68,4.61,NA,NA,518934,2,9,"Top",NA,NA,NA,NA,605421,NA,NA,5.97128654882932,-140.236057212321,-1.19370317826265,-12.5563335747109,34.9545229143304,-13.7474859816773,3.95,1.87,NA,NA,NA,96.5,2218,6.6,662329,670280,605421,656308,660636,663647,665833,669261,668804,592325,53.91,NA,NA,NA,NA,NA,NA,NA,71,4,"4-Seam Fastball",5,2,2,5,2,5,2,5,"Standard","Standard",218,0,0.029
"FF",2022-07-05,96.4,-2.35,5.85,"Judge, Aaron",592450,670280,"","foul",NA,NA,NA,NA,1,"Aaron Judge called out on strikes.","R","R","R","PIT","NYY","S",NA,"",1,1,2022,-0.88,1.56,-0.48,3.48,NA,NA,518934,2,9,"Top",NA,NA,NA,NA,605421,NA,NA,7.00333505301429,-140.300062781254,-4.32160135315708,-13.1743313740499,30.8233927882961,-10.7526979910108,3.95,1.86,169,84.9,63,97.1,2300,6.6,662329,670280,605421,656308,660636,663647,665833,669261,668804,592325,53.91,NA,NA,NA,NA,NA,NA,NA,71,3,"4-Seam Fastball",5,2,2,5,2,5,2,5,"Standard","Standard",218,0,-0.051
"FS",2022-07-05,89.6,-2.56,5.59,"Judge, Aaron",592450,670280,"","called_strike",NA,NA,NA,NA,4,"Aaron Judge called out on strikes.","R","R","R","PIT","NYY","S",NA,"",1,0,2022,-0.33,0.3,-0.61,2.83,NA,NA,518934,2,9,"Top",NA,NA,NA,NA,605421,NA,NA,5.53403228216786,-130.574105929194,-1.53072851595458,-4.80119865198382,24.4594993407421,-28.6138962252485,3.95,1.97,NA,NA,NA,90.4,1554,6.5,662329,670280,605421,656308,660636,663647,665833,669261,668804,592325,54.05,NA,NA,NA,NA,NA,NA,NA,71,2,"Split-Finger",5,2,2,5,2,5,2,5,"Standard","Standard",224,0,-0.041
"CU",2022-07-05,78.4,-2.33,5.74,"Judge, Aaron",592450,670280,"","blocked_ball",NA,NA,NA,NA,14,"Aaron Judge called out on strikes.","R","R","R","PIT","NYY","B",NA,"",0,0,2022,0.76,-1.06,2.26,0.41,NA,NA,518934,2,9,"Top",NA,NA,NA,NA,605421,NA,NA,8.4957706666887,-113.901202663633,-2.6597345022266,5.0097574982733,21.4997419269793,-41.0834840238938,3.95,1.87,NA,NA,NA,78.1,2597,6.2,662329,670280,605421,656308,660636,663647,665833,669261,668804,592325,54.3,NA,NA,NA,NA,NA,NA,NA,71,1,"Curveball",5,2,2,5,2,5,2,5,"Standard","Standard",38,0,0.032
"FF",2022-07-05,93.4,2.12,5.71,"Judge, Aaron",592450,500779,"field_out","hit_into_play",NA,NA,NA,NA,5,"Aaron Judge grounds out, shortstop Oneil Cruz to first baseman Yoshi Tsutsugo.","R","R","L","PIT","NYY","X",6,"ground_ball",3,2,2022,0.47,1.36,-0.26,2.9,NA,NA,NA,1,1,"Top",107.1,154.19,NA,NA,605421,NA,NA,-7.18030639664271,-135.797517771361,-4.50545665978039,7.42496008745369,29.4533594747743,-14.5091724833163,3.95,1.86,42,65.5,2,93.6,2058,6.5,662329,500779,605421,660294,642165,663647,665833,669261,668804,592325,54.04,0.146,0.139,0,1,0,0,2,2,6,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",151,0.015,-0.207
"FF",2022-07-05,93.3,2.24,5.72,"Judge, Aaron",592450,500779,"","ball",NA,NA,NA,NA,13,"Aaron Judge grounds out, shortstop Oneil Cruz to first baseman Yoshi Tsutsugo.","R","R","L","PIT","NYY","B",NA,"",2,2,2022,0.58,1.32,-1.25,2.26,NA,NA,NA,1,1,"Top",NA,NA,NA,NA,605421,NA,NA,-10.3150247228865,-135.448785741165,-6.09642657470239,9.29545802355685,26.9795245406514,-14.7408354694462,4,1.92,NA,NA,NA,94,2122,6.7,662329,500779,605421,660294,642165,663647,665833,669261,668804,592325,53.84,NA,NA,NA,NA,NA,NA,NA,2,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",148,0,0.073
"CH",2022-07-05,88.2,2.43,5.69,"Judge, Aaron",592450,500779,"","ball",NA,NA,NA,NA,14,"Aaron Judge grounds out, shortstop Oneil Cruz to first baseman Yoshi Tsutsugo.","R","R","L","PIT","NYY","B",NA,"",1,2,2022,1.16,0.42,0.34,1.11,NA,NA,NA,1,1,"Top",NA,NA,NA,NA,605421,NA,NA,-7.49099350115153,-128.277337826089,-5.99580872294381,14.2892696345102,23.6614407149178,-26.5577899290691,4.02,1.96,NA,NA,NA,88.6,1507,6.3,662329,500779,605421,660294,642165,663647,665833,669261,668804,592325,54.16,NA,NA,NA,NA,NA,NA,NA,2,4,"Changeup",0,0,0,0,0,0,0,0,"Strategic","Standard",133,0,0.023
"FF",2022-07-05,92.6,2.42,5.73,"Judge, Aaron",592450,500779,"","called_strike",NA,NA,NA,NA,13,"Aaron Judge grounds out, shortstop Oneil Cruz to first baseman Yoshi Tsutsugo.","R","R","L","PIT","NYY","S",NA,"",1,1,2022,0.61,1.2,-0.86,2.91,NA,NA,NA,1,1,"Top",NA,NA,NA,NA,605421,NA,NA,-9.73622481920663,-134.60752585842,-4.10789004549693,9.2897717929459,25.0182589232123,-16.7498186311846,4.05,1.89,NA,NA,NA,93.6,2046,6.6,662329,500779,605421,660294,642165,663647,665833,669261,668804,592325,53.9,NA,NA,NA,NA,NA,NA,NA,2,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",157,0,-0.036
"CH",2022-07-05,88,2.46,5.72,"Judge, Aaron",592450,500779,"","ball",NA,NA,NA,NA,14,"Aaron Judge grounds out, shortstop Oneil Cruz to first baseman Yoshi Tsutsugo.","R","R","L","PIT","NYY","B",NA,"",0,1,2022,1.16,0.48,1.01,1.74,NA,NA,NA,1,1,"Top",NA,NA,NA,NA,605421,NA,NA,-5.93882732580853,-128.182272101863,-4.67661163987821,13.9404852727621,22.5370093483642,-26.1059339822622,4.09,1.88,NA,NA,NA,88.8,1532,6.4,662329,500779,605421,660294,642165,663647,665833,669261,668804,592325,54.13,NA,NA,NA,NA,NA,NA,NA,2,2,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",130,0,0.016
"CU",2022-07-05,79.9,2.27,5.82,"Judge, Aaron",592450,500779,"","called_strike",NA,NA,NA,NA,14,"Aaron Judge grounds out, shortstop Oneil Cruz to first baseman Yoshi Tsutsugo.","R","R","L","PIT","NYY","S",NA,"",0,0,2022,-0.42,-0.51,0.73,1.78,NA,NA,NA,1,1,"Top",NA,NA,NA,NA,605421,NA,NA,-2.61236875279275,-116.451546831983,-1.30618869698497,-3.37243703985625,19.6170663343249,-36.8013529192825,4.02,1.9,NA,NA,NA,80.4,2285,6.3,662329,500779,605421,660294,642165,663647,665833,669261,668804,592325,54.19,NA,NA,NA,NA,NA,NA,NA,2,1,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",310,0,-0.024
"SL",2022-07-03,92.8,-1.08,5.87,"Judge, Aaron",592450,661403,"walk","blocked_ball",NA,NA,NA,NA,13,"Aaron Judge walks.   Anthony Rizzo to 3rd.    Giancarlo Stanton to 2nd.","R","R","R","CLE","NYY","B",NA,"",3,2,2022,0.54,0.11,-0.45,0.05,NA,519203,519317,2,9,"Top",NA,NA,NA,NA,506702,NA,NA,0.434917647113054,-134.954773207517,-9.31880610967958,6.50266424979862,31.3623694228695,-28.9115128797733,3.87,1.89,NA,NA,NA,92.9,2600,6.6,662957,661403,506702,680911,665926,672356,642708,676391,664702,680757,53.94,NA,NA,0.7,1,0,0,NA,65,6,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",90,-0.068,0.322
"SL",2022-07-03,90.7,-0.99,5.92,"Judge, Aaron",592450,661403,"","swinging_strike",NA,NA,NA,NA,5,"Aaron Judge walks.   Anthony Rizzo to 3rd.    Giancarlo Stanton to 2nd.","R","R","R","CLE","NYY","S",NA,"",3,1,2022,0.82,-0.23,0.26,2.61,NA,519203,519317,2,9,"Top",NA,NA,NA,NA,506702,NA,NA,1.37994022001862,-132.095376427512,-1.867675067935,9.2907520229061,28.1902513066649,-34.6862466860752,3.95,1.86,NA,NA,NA,90.9,2601,6.4,662957,661403,506702,680911,665926,672356,642708,676391,664702,680757,54.13,NA,NA,NA,NA,NA,NA,NA,65,5,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",89,0,-0.123
"FC",2022-07-03,98.5,-1.16,5.95,"Judge, Aaron",592450,661403,"","ball",NA,NA,NA,NA,11,"Aaron Judge walks.   Anthony Rizzo to 3rd.    Giancarlo Stanton to 2nd.","R","R","R","CLE","NYY","B",NA,"",2,1,2022,0.52,0.82,-1.45,3.17,NA,519203,519317,2,9,"Top",NA,NA,NA,NA,506702,NA,NA,-2.00772683376231,-143.490510992448,-4.04643971900475,7.66740908397335,31.8762880262086,-20.1406034512295,3.92,1.88,NA,NA,NA,99.1,2665,6.5,662957,661403,506702,680911,665926,672356,642708,676391,664702,680757,54.03,NA,NA,NA,NA,NA,NA,NA,65,4,"Cutter",2,0,0,2,0,2,0,2,"Standard","Standard",163,0,0.107
"SL",2022-07-03,92.5,-0.9,6.05,"Judge, Aaron",592450,661403,"","ball",NA,NA,NA,NA,13,"Aaron Judge walks.   Anthony Rizzo to 3rd.    Giancarlo Stanton to 2nd.","R","R","R","CLE","NYY","B",NA,"",1,1,2022,0.58,-0.42,-0.32,1.09,NA,519203,519317,2,9,"Top",NA,NA,NA,NA,506702,NA,NA,0.217838719304033,-134.637233276686,-5.86917114262798,6.90385894356073,32.8536528216768,-36.0212983142354,3.87,1.88,NA,NA,NA,92.4,2766,6.5,662957,661403,506702,680911,665926,672356,642708,676391,664702,680757,54.02,NA,NA,NA,NA,NA,NA,NA,65,3,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",82,0,0.056
"SL",2022-07-03,92.2,-0.87,6.05,"Judge, Aaron",592450,661403,"","called_strike",NA,NA,NA,NA,4,"Aaron Judge walks.   Anthony Rizzo to 3rd.    Giancarlo Stanton to 2nd.","R","R","R","CLE","NYY","S",NA,"",1,0,2022,0.61,-0.18,-0.73,3.19,NA,519203,519317,2,9,"Top",NA,NA,NA,NA,506702,NA,NA,-0.983519081720585,-134.497906568679,-1.1226940980026,7.67004172438331,25.6961106750479,-34.3947132392468,3.91,1.85,NA,NA,NA,92.9,2588,6.3,662957,661403,506702,680911,665926,672356,642708,676391,664702,680757,54.21,NA,NA,NA,NA,NA,NA,NA,65,2,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",96,0,-0.078
"SL",2022-07-03,91.7,-0.75,6.06,"Judge, Aaron",592450,661403,"","ball",NA,NA,NA,NA,14,"Aaron Judge walks.   Anthony Rizzo to 3rd.    Giancarlo Stanton to 2nd.","R","R","R","CLE","NYY","B",NA,"",0,0,2022,0.79,-0.05,1.12,1.99,NA,519203,519317,2,9,"Top",NA,NA,NA,NA,506702,NA,NA,3.02181233859448,-133.557385416481,-4.33552259605104,8.78798360932943,30.3860211488748,-31.9553432434608,3.86,1.82,NA,NA,NA,92,2640,6.6,662957,661403,506702,680911,665926,672356,642708,676391,664702,680757,53.94,NA,NA,NA,NA,NA,NA,NA,65,1,"Slider",2,0,0,2,0,2,0,2,"","",82,0,0.054
"CU",2022-07-02,74.5,-0.25,6.22,"Judge, Aaron",592450,650644,"strikeout","swinging_strike",NA,NA,NA,NA,9,"Aaron Judge strikes out swinging.","R","R","R","CLE","NYY","S",2,"",3,2,2022,0.91,-1.35,0.46,1.92,NA,NA,NA,2,6,"Top",NA,NA,NA,NA,571912,NA,NA,-0.14453471964112,-108.448219287777,0.795031263795541,7.18168270811902,20.5357100907471,-43.1768435653048,3.88,1.81,NA,NA,NA,73.7,2966,5.8,662954,650644,571912,647304,680911,672356,642708,676391,664702,614177,54.67,NA,NA,0,1,0,0,NA,37,6,"Curveball",1,2,2,1,2,1,2,1,"Standard","Standard",33,0.012,-0.116
"FS",2022-07-02,86,-0.58,6,"Judge, Aaron",592450,650644,"","ball",NA,NA,NA,NA,13,"Aaron Judge strikes out swinging.","R","R","R","CLE","NYY","B",NA,"",2,2,2022,-1.13,1.03,-0.35,-0.95,NA,NA,NA,2,6,"Top",NA,NA,NA,NA,571912,NA,NA,2.7854206852832,-124.827204811658,-12.2133255116402,-12.3706722209822,22.9289846759701,-19.2551608385789,4.03,1.94,NA,NA,NA,85.3,2086,5.8,662954,650644,571912,647304,680911,672356,642708,676391,664702,614177,54.7,NA,NA,NA,NA,NA,NA,NA,37,5,"Split-Finger",1,2,2,1,2,1,2,1,"Standard","Standard",229,0,0.033
"FC",2022-07-02,83.5,-0.38,6.18,"Judge, Aaron",592450,650644,"","called_strike",NA,NA,NA,NA,9,"Aaron Judge strikes out swinging.","R","R","R","CLE","NYY","S",NA,"",2,1,2022,0.62,0.64,0.55,1.84,NA,NA,NA,2,6,"Top",NA,NA,NA,NA,571912,NA,NA,0.943589272081478,-121.664218281339,-4.82751949011771,5.95663139593421,22.8461489076049,-25.0957592921869,3.93,1.94,NA,NA,NA,83.1,2738,5.9,662954,650644,571912,647304,680911,672356,642708,676391,664702,614177,54.63,NA,NA,NA,NA,NA,NA,NA,37,4,"Cutter",1,2,2,1,2,1,2,1,"Standard","Standard",97,0,-0.031
"CU",2022-07-02,73.3,-0.24,6.23,"Judge, Aaron",592450,650644,"","swinging_strike",NA,NA,NA,NA,8,"Aaron Judge strikes out swinging.","R","R","R","CLE","NYY","S",NA,"",2,0,2022,0.96,-1.47,-0.06,2.21,NA,NA,NA,2,6,"Top",NA,NA,NA,NA,571912,NA,NA,-1.28931764672,-106.650431090863,1.83267573725171,7.51617163227584,21.2038969521102,-43.8990840779363,3.88,1.81,NA,NA,NA,72.2,3042,5.8,662954,650644,571912,647304,680911,672356,642708,676391,664702,614177,54.71,NA,NA,NA,NA,NA,NA,NA,37,3,"Curveball",1,2,2,1,2,1,2,1,"Standard","Standard",33,0,-0.023
"CU",2022-07-02,73,-0.29,6.24,"Judge, Aaron",592450,650644,"","ball",NA,NA,NA,NA,13,"Aaron Judge strikes out swinging.","R","R","R","CLE","NYY","B",NA,"",1,0,2022,0.98,-1.47,-0.98,1.8,NA,NA,NA,2,6,"Top",NA,NA,NA,NA,571912,NA,NA,-3.04412498991367,-106.234376509767,1.05562046111935,7.96143168047605,21.0248121252472,-43.630510088203,3.95,1.88,NA,NA,NA,72.1,2938,5.9,662954,650644,571912,647304,680911,672356,642708,676391,664702,614177,54.56,NA,NA,NA,NA,NA,NA,NA,37,2,"Curveball",1,2,2,1,2,1,2,1,"Standard","Standard",37,0,0.023
"SI",2022-07-02,90.8,-0.64,6.03,"Judge, Aaron",592450,650644,"","ball",NA,NA,NA,NA,14,"Aaron Judge strikes out swinging.","R","R","R","CLE","NYY","B",NA,"",0,0,2022,-0.89,0.95,0.28,1.37,NA,NA,NA,2,6,"Top",NA,NA,NA,NA,571912,NA,NA,4.16946729876126,-132.067506136032,-7.74704395141777,-11.3125406664096,27.882077108644,-19.6013683843611,3.97,1.9,NA,NA,NA,90.2,2303,5.9,662954,650644,571912,647304,680911,672356,642708,676391,664702,614177,54.57,NA,NA,NA,NA,NA,NA,NA,37,1,"Sinker",1,2,2,1,2,1,2,1,"Standard","Standard",200,0,0.015
"FC",2022-07-02,88.5,1.23,5.75,"Judge, Aaron",592450,668948,"force_out","hit_into_play",NA,NA,NA,NA,5,"Aaron Judge grounds into a force out, shortstop Amed Rosario to second baseman Andres Gimenez.   Marwin Gonzalez out at 2nd.","R","R","L","CLE","NYY","X",6,"ground_ball",0,0,2022,-0.22,0.81,-0.18,2.85,NA,NA,503556,2,4,"Top",116.69,157.25,NA,NA,506702,NA,NA,-2.96782200994493,-128.964239602561,-2.71925728708936,-1.89978377028009,25.5855643130386,-22.7303253571776,3.91,1.82,21,95.9,-6,88.3,2312,6,662964,668948,506702,647304,665926,608070,642708,680700,664702,680757,54.51,0.237,0.213,0,1,0,0,2,33,1,"Cutter",2,4,4,2,4,2,4,2,"Strategic","Standard",160,0.019,-0.218
"CH",2022-07-02,85.8,1.18,5.72,"Judge, Aaron",592450,668948,"walk","ball",NA,NA,NA,NA,14,"Aaron Judge walks.","R","R","L","CLE","NYY","B",NA,"",3,1,2022,1.22,0.98,0.06,1.48,NA,NA,NA,1,3,"Top",NA,NA,NA,NA,506702,NA,NA,-5.06920073647316,-124.817915332996,-5.74867614473409,13.7448434980866,23.5352549337656,-20.9590060444762,3.97,1.91,NA,NA,NA,85.6,1445,6,662964,668948,506702,647304,665926,608070,642708,680700,664702,680757,54.5,NA,NA,0.7,1,0,0,NA,20,5,"Changeup",2,1,1,2,1,2,1,2,"Standard","Standard",122,-0.029,0.163
"FC",2022-07-02,86.1,1.28,5.8,"Judge, Aaron",592450,668948,"","ball",NA,NA,NA,NA,13,"Aaron Judge walks.","R","R","L","CLE","NYY","B",NA,"",2,1,2022,-0.38,0.46,-0.62,1.39,NA,NA,NA,1,3,"Top",NA,NA,NA,NA,506702,NA,NA,-3.72844400808907,-125.456927526316,-5.25150242486083,-3.3936771291268,21.4424277717628,-26.5557005643538,3.92,1.87,NA,NA,NA,86.6,2355,6.2,662964,668948,506702,647304,665926,608070,642708,680700,664702,680757,54.34,NA,NA,NA,NA,NA,NA,NA,20,4,"Cutter",2,1,1,2,1,2,1,2,"Standard","Standard",197,0,0.075
"CH",2022-07-02,86.6,1.28,5.76,"Judge, Aaron",592450,668948,"","ball",NA,NA,NA,NA,12,"Aaron Judge walks.","R","R","L","CLE","NYY","B",NA,"",1,1,2022,1.24,1.07,1.1,2.94,NA,NA,NA,1,3,"Top",NA,NA,NA,NA,506702,NA,NA,-2.95610071026063,-126.159680420737,-2.73915028128574,13.8895376260136,25.7380674876342,-20.3487484804901,3.95,1.87,NA,NA,NA,86.2,1565,6,662964,668948,506702,647304,665926,608070,642708,680700,664702,680757,54.54,NA,NA,NA,NA,NA,NA,NA,20,3,"Changeup",2,1,1,2,1,2,1,2,"Standard","Standard",119,0,0.033
"FC",2022-07-02,85.1,-0.29,6.33,"Judge, Aaron",592450,650644,"grounded_into_double_play","hit_into_play",NA,NA,NA,NA,6,"Aaron Judge grounds into a double play, third baseman Gabriel Arias to second baseman Owen Miller to first baseman Josh Naylor.   DJ LeMahieu out at 2nd.    Aaron Judge out at 1st.","R","R","R","CLE","NYY","X",5,"ground_ball",2,1,2022,0.4,0.37,0.58,2.67,NA,NA,518934,0,4,"Top",102.48,169.96,NA,NA,571912,NA,NA,1.22448727439573,-123.973987076283,-3.07392981961757,3.93943909237103,22.7470057445128,-27.926847212587,3.88,1.81,11,72.8,-14,84.8,2627,5.8,662954,650644,571912,647304,680911,672356,642708,676391,664702,614177,54.68,0.043,0.039,0,1,0,0,2,21,4,"Cutter",1,0,0,1,0,1,0,1,"Standard","Standard",125,0.095,-0.59
"CU",2022-07-02,74.1,-0.21,6.31,"Judge, Aaron",592450,650644,"","ball",NA,NA,NA,NA,14,"Aaron Judge grounds into a double play, third baseman Gabriel Arias to second baseman Owen Miller to first baseman Josh Naylor.   DJ LeMahieu out at 2nd.    Aaron Judge out at 1st.","R","R","R","CLE","NYY","B",NA,"",1,1,2022,0.89,-1.47,0.2,1.05,NA,NA,518934,0,4,"Top",NA,NA,NA,NA,571912,NA,NA,-0.725967602337914,-107.844153543751,-0.829594996619343,7.03746292842734,21.6583177011251,-43.6046033522141,3.93,1.92,NA,NA,NA,73.2,3009,5.9,662954,650644,571912,647304,680911,672356,642708,676391,664702,614177,54.57,NA,NA,NA,NA,NA,NA,NA,21,3,"Curveball",1,0,0,1,0,1,0,1,"Standard","Standard",20,0,0.096
"CH",2022-07-02,86.9,1.13,5.78,"Judge, Aaron",592450,668948,"","ball",NA,NA,NA,NA,14,"Aaron Judge walks.","R","R","L","CLE","NYY","B",NA,"",0,1,2022,1.21,0.91,1.04,1.62,NA,NA,NA,1,3,"Top",NA,NA,NA,NA,506702,NA,NA,-2.66698249047382,-126.490261255313,-5.63961423787712,13.5204291141388,24.7603462213037,-21.4641914399866,4,1.89,NA,NA,NA,86.6,1478,6,662964,668948,506702,647304,665926,608070,642708,680700,664702,680757,54.48,NA,NA,NA,NA,NA,NA,NA,20,2,"Changeup",2,1,1,2,1,2,1,2,"Standard","Standard",124,0,0.016
"CU",2022-07-02,75.7,1.07,6.1,"Judge, Aaron",592450,668948,"","called_strike",NA,NA,NA,NA,6,"Aaron Judge walks.","R","R","L","CLE","NYY","S",NA,"",0,0,2022,-0.33,-0.93,0.6,2.77,NA,NA,NA,1,3,"Top",NA,NA,NA,NA,506702,NA,NA,-0.385827183688001,-110.309297972756,1.77421675808056,-2.60516664402492,19.78018549492,-40.3251158748088,3.97,1.98,NA,NA,NA,75.3,2703,5.9,662964,668948,506702,647304,665926,608070,642708,680700,664702,680757,54.6,NA,NA,NA,NA,NA,NA,NA,20,1,"Curveball",2,1,1,2,1,2,1,2,"Standard","Standard",314,0,-0.024
"CU",2022-07-02,74,-0.32,6.28,"Judge, Aaron",592450,650644,"","blocked_ball",NA,NA,NA,NA,13,"Aaron Judge grounds into a double play, third baseman Gabriel Arias to second baseman Owen Miller to first baseman Josh Naylor.   DJ LeMahieu out at 2nd.    Aaron Judge out at 1st.","R","R","R","CLE","NYY","B",NA,"",0,1,2022,0.96,-1.45,-0.75,1.05,NA,NA,518934,0,4,"Top",NA,NA,NA,NA,571912,NA,NA,-2.52023821057574,-107.785375322078,-0.866603949906464,7.89001128054453,19.9442682507434,-43.4806886957413,4.05,1.92,NA,NA,NA,73.2,2948,5.8,662954,650644,571912,647304,680911,672356,642708,676391,664702,614177,54.72,NA,NA,NA,NA,NA,NA,NA,21,2,"Curveball",1,0,0,1,0,1,0,1,"Standard","Standard",27,0,0.051
"SI",2022-07-02,90.2,-0.56,6.14,"Judge, Aaron",592450,650644,"","called_strike",NA,NA,NA,NA,1,"Aaron Judge grounds into a double play, third baseman Gabriel Arias to second baseman Owen Miller to first baseman Josh Naylor.   DJ LeMahieu out at 2nd.    Aaron Judge out at 1st.","R","R","R","CLE","NYY","S",NA,"",0,0,2022,-0.91,1.2,-0.35,3.72,NA,NA,518934,0,4,"Top",NA,NA,NA,NA,571912,NA,NA,2.43711484606187,-131.393213814714,-2.65468006170816,-11.0528536467577,25.8962351381337,-17.8452468589244,3.99,1.88,NA,NA,NA,89.9,2425,5.9,662954,650644,571912,647304,680911,672356,642708,676391,664702,614177,54.58,NA,NA,NA,NA,NA,NA,NA,21,1,"Sinker",1,0,0,1,0,1,0,1,"Standard","Standard",198,0,-0.066
"SL",2022-07-02,83.9,-3.2,5.4,"Judge, Aaron",592450,621593,"walk","ball",NA,NA,NA,NA,14,"Aaron Judge walks.   DJ LeMahieu to 2nd.","R","R","R","CLE","NYY","B",NA,"",3,1,2022,0.61,-0.01,1.67,2.05,NA,NA,518934,0,8,"Top",NA,NA,NA,NA,506702,NA,NA,10.1239151899627,-122.022197198769,-1.43344199877964,4.55634357841712,19.8882587346198,-32.2068366106459,3.92,1.87,NA,NA,NA,85.2,2603,6.8,662964,621593,506702,647304,665926,608070,642708,680700,664702,680757,53.7,NA,NA,0.7,1,0,0,NA,67,5,"Slider",4,10,10,4,10,4,10,4,"Standard","Standard",75,-0.001,0.345
